song,Range,Importance_of_Bass_Register,Importance_of_Middle_Register,Importance_of_High_Register,Dominant_Spread,Strong_Tonal_Centres,Most_Common_Melodic_Interval,Number_of_Common_Melodic_Intervals,Relative_Prevalence_of_Most_Common_Melodic_Intervals,Amount_of_Arpeggiation,Repeated_Notes,Chromatic_Motion,Melodic_Tritones,Melodic_Perfect_Fifths,Melodic_Sixths,Melodic_Sevenths,Melodic_Octaves,Melodic_Large_Intervals,Minor_Major_Melodic_Third_Ratio,Direction_of_Melodic_Motion,Most_Common_Vertical_Interval,Second_Most_Common_Vertical_Interval,Distance_Between_Two_Most_Common_Vertical_Intervals,Prevalence_of_Second_Most_Common_Vertical_Interval,Vertical_Unisons,Vertical_Minor_Seconds,Vertical_Thirds,Vertical_Tritones,Vertical_Perfect_Fourths,Vertical_Perfect_Fifths,Vertical_Sixths,Vertical_Sevenths,Standard_Triads,Diminished_and_Augmented_Triads,Dominant_Seventh_Chords,Non-Standard_Chords,Complex_Chords,Minor_Major_Triad_Ratio,Total_Number_of_Notes,Prevalence_of_Very_Long_Rhythmic_Values,Prevalence_of_Dotted_Notes,Shortest_Rhythmic_Value,Longest_Rhythmic_Value,Most_Common_Rhythmic_Value,Relative_Prevalence_of_Most_Common_Rhythmic_Values,Difference_Between_Most_Common_Rhythmic_Values,Rhythmic_Value_Skewness,Median_Rhythmic_Value_Run_Length,Median_Rhythmic_Value_Offset,Median_Partial_Rest_Duration,Variability_of_Partial_Rest_Durations,Number_of_Strong_Rhythmic_Pulses_-_Tempo_Standardized,Strongest_Rhythmic_Pulse_-_Tempo_Standardized,Harmonicity_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses_-_Tempo_Standardized,Note_Density,Note_Density_Variability,Amount_of_Staccato,Number_of_Strong_Rhythmic_Pulses,Number_of_Moderate_Rhythmic_Pulses,Strongest_Rhythmic_Pulse,Second_Strongest_Rhythmic_Pulse,Harmonicity_of_Two_Strongest_Rhythmic_Pulses,Similar_Motion,Contrary_Motion,Parallel_Fifths,Dynamic_Range,Average_Note_to_Note_Change_in_Dynamics,pcm_intensity_sma_min,pcm_intensity_sma_minPos,pcm_loudness_sma_range,pcm_loudness_sma_maxPos,pcm_loudness_sma_linregc1,pcm_loudness_sma_skewness,pcm_zcr_sma_min,pcm_zcr_sma_maxPos,pcm_zcr_sma_minPos,pcm_zcr_sma_linregc1,pcm_zcr_sma_stddev,pcm_zcr_sma_skewness,F0_sma_maxPos,F0_sma_linregerrQ,F0env_sma_max,F0env_sma_min,F0env_sma_maxPos,F0env_sma_linregc1,F0env_sma_linregerrQ,F0env_sma_skewness,F0env_sma_kurtosis,F0env_sma_quartile3,BPM
Q2_ijfxkQPAQdE_2,38.0,0.00158,0.5829,0.4155,7.0,2.0,7.0,3.0,0.7849,0.5736,0.0,0.0,0.0,0.1592,0.149,0.09075,0.125,0.2603,0.7353,0.5445,7.0,0.0,7.0,0.1554,0.0,0.01087,0.2554,0.0001198,0.1319,0.1555,0.1815,0.06492,0.07104,0.0,0.0,0.03902,0.00509,4.104,633.0,0.01264,0.3318,0.125,12.0,0.5,0.4625,1.0,0.9,1.0,0.09896,0.1719,0.0,0.0,49.0,1.14,1.231,15.11,7.526,0.01896,0.0,12.0,49.0,43.0,1.14,0.2567,0.008999,0.008999,61.0,10.47,7.3953385e-11,4020.0,2.8946118,480.0,-0.00016323687,-0.18838617,0.01,3595.0,977.0,1.5872155e-07,0.0076967613,1.2903353,4043.0,27530.51,419.60806,0.0,1148.0,0.0065899054,1163.6309,-9.24901,95.86775,378.0374,96.17821502685548
Q4_V_jbWvQNh5c_0,31.0,0.3176,0.6471,0.03529,4.0,2.0,9.0,2.0,0.7273,0.4512,0.02439,0.02439,0.0,0.09756,0.1829,0.1098,0.07317,0.3049,0.25,0.5375,7.0,4.0,3.0,0.1468,0.0,0.006892,0.2522,0.0007596,0.0914,0.2338,0.1311,0.07941,0.2598,0.0,0.0,0.3302,0.04495,0.1337,85.0,0.09412,0.3294,0.25,12.0,3.0,1.0,1.0,-0.03534,1.0,0.125,0.3542,0.0,0.0,40.0,1.475,1.793,2.199,1.029,0.0,0.0,22.0,40.0,59.0,1.475,0.2963,0.03704,0.0,55.0,10.48,0.0,2.0,2.800176,2087.0,-2.220692e-05,0.3018228,0.003888889,0.0,953.0,-1.3103796e-06,0.021763498,28.161655,2022.0,23706.574,441.01685,0.0,2051.0,0.0020134584,454.70004,-10.582558,153.5069,377.5839,122.24254608154295
Q2_ANZf1QXsNrY_6,53.0,0.3953,0.5853,0.01938,3.0,3.0,12.0,4.0,0.871,0.5708,0.1038,0.0,0.03774,0.08962,0.0566,0.0283,0.1462,0.1557,0.56,0.4737,0.0,7.0,7.0,0.1427,0.0,0.003552,0.2156,0.004155,0.1381,0.1427,0.0959,0.03518,0.3771,0.0002943,0.0002354,0.2571,0.003884,1.267,258.0,0.02326,0.1977,0.125,6.0,0.25,0.3305,1.0,1.736,2.0,0.07292,0.3073,0.1962,0.0,49.0,1.225,1.559,8.896,2.603,0.06202,0.0,13.0,49.0,40.0,1.225,0.3463,0.0546,0.00156,73.0,6.767,1.611205e-09,2771.0,2.6989608,91.0,-0.00018137539,0.6343796,0.008055556,777.0,2386.0,-2.2401632e-06,0.006352002,1.014853,305.0,21004.336,410.87366,0.0,886.0,0.020544125,2651.3281,-5.598624,36.506752,376.08118,96.82770538330078
Q3_ltxNPJda7zE_2,67.0,0.4115,0.5156,0.07292,5.0,1.0,12.0,3.0,0.8929,0.5291,0.02326,0.01744,0.02326,0.1453,0.05233,0.03488,0.1628,0.2674,0.6667,0.5536,0.0,7.0,7.0,0.1634,0.0,0.01938,0.2101,0.0104,0.1417,0.1634,0.127,0.09225,0.3624,0.0,0.0,0.4335,0.152,0.5902,192.0,0.09896,0.349,0.125,12.0,1.0,0.9706,2.0,0.9877,1.0,0.1693,0.1667,0.7445,0.0,41.0,1.585,1.339,4.801,1.761,0.02083,0.0,13.0,41.0,65.0,1.585,0.2519,0.05039,0.0,81.0,11.73,5.5887206e-09,2839.0,1.659713,999.0,-7.207378e-05,0.4336576,0.004166667,3139.0,2148.0,-1.7193626e-06,0.008006465,1.0938001,402.0,27470.076,428.37744,31.25,404.0,-0.002690757,309.75922,-4.732945,66.34824,377.87848,98.60945892333984
Q1_1Qc15G0ZHIg_1,48.0,0.386,0.4281,0.186,2.0,2.0,12.0,1.0,0.8636,0.3602,0.03814,0.01695,0.0,0.0678,0.1186,0.02542,0.09322,0.5169,0.5455,0.4758,0.0,7.0,7.0,0.1567,0.0,0.01491,0.2692,0.03238,0.08915,0.1567,0.159,0.06119,0.3453,0.01032,0.1624,0.3517,0.09528,0.5628,285.0,0.01754,0.5333,0.125,12.0,0.75,0.7342,2.0,0.63,1.0,0.09635,0.1458,0.1078,5.0,50.0,1.163,1.105,7.385,3.043,0.01404,5.0,7.0,50.0,43.0,1.163,0.3547,0.04753,0.003656,68.0,9.74,8.0772935e-09,3212.0,2.3492618,889.0,1.5581394e-05,0.60050076,0.0125,970.0,151.0,1.6295027e-07,0.004100572,0.5122394,31.0,31937.117,420.69742,31.25,1944.0,-0.003024704,207.17345,-7.652946,168.17784,381.13885,147.98800659179688
Q2_1kny88W533Q_3,58.0,0.3333,0.5144,0.1523,7.0,2.0,12.0,4.0,0.6818,0.5186,0.01356,0.01356,0.0,0.06441,0.05424,0.03729,0.1492,0.3729,1.034,0.5189,0.0,7.0,7.0,0.1791,0.0,0.02497,0.2288,0.006681,0.1429,0.1791,0.09017,0.05101,0.2948,0.0,0.03437,0.2741,0.0975,0.6855,348.0,0.01724,0.7385,0.125,12.0,0.75,0.685,2.0,1.077,1.0,0.1042,0.1563,0.03593,1.0,46.0,1.304,1.683,7.137,3.021,0.01437,1.0,14.0,46.0,60.0,1.304,0.2791,0.09079,0.0,46.0,7.578,1.4097211e-08,3874.0,2.9428825,4171.0,6.21015e-05,0.45652542,0.005,1084.0,4198.0,-8.911772e-08,0.005581975,0.6968669,2148.0,25079.455,415.18954,0.0,2176.0,0.0020396065,312.64594,-10.711204,200.3922,377.29388,89.92117309570312
Q1_aYe-2Glruu4_0,51.0,0.3861,0.4304,0.1835,7.0,3.0,7.0,3.0,0.8286,0.4421,0.01404,0.007018,0.007018,0.1228,0.04211,0.03158,0.1018,0.4246,2.0,0.5018,7.0,0.0,7.0,0.17,0.0,0.0381,0.2017,0.01476,0.139,0.1749,0.1093,0.08849,0.1843,0.0,5.403e-05,0.5514,0.1818,0.007381,316.0,0.0,0.2437,0.125,4.0,0.5,0.8793,2.0,0.5991,1.0,0.07292,0.2266,0.1762,0.0,65.0,1.625,1.042,10.73,3.216,0.1551,0.0,12.0,65.0,40.0,1.625,0.3243,0.07539,0.002845,68.0,8.975,2.631172e-09,16.0,2.0620735,2578.0,0.0001230114,0.73282754,0.0052777776,1179.0,1705.0,-1.6528297e-07,0.006606396,0.04173458,447.0,28655.285,426.38156,31.25,1305.0,0.005957256,271.90497,-5.8855095,98.69101,381.59167,128.31332397460938
Q4_heBmBQDWj-M_0,34.0,0.3467,0.6178,0.03556,3.0,2.0,9.0,4.0,0.6842,0.4087,0.01442,0.0,0.1154,0.0625,0.2356,0.04327,0.101,0.1731,2.889,0.5512,0.0,9.0,9.0,0.1403,0.0,0.01212,0.2361,0.07528,0.1045,0.1262,0.1892,0.04264,0.3746,0.02032,0.0001457,0.4164,0.1303,0.1239,225.0,0.07111,0.4178,0.125,12.0,1.0,0.4731,1.0,1.375,2.0,0.1693,0.2865,0.0,0.0,40.0,1.25,1.4,5.727,2.585,0.004444,0.0,18.0,40.0,50.0,1.25,0.3868,0.0,0.01321,54.0,7.587,1.1890871e-12,3.0,3.1415684,2416.0,-7.6786164e-05,0.47126544,0.0025,2.0,9.0,1.0207648e-06,0.004342088,1.9218234,16.0,27765.148,401.40805,0.0,2924.0,0.00050529203,162.56924,-19.350197,493.169,375.2387,96.61044311523438
Q4_q4T8Znozvkk_0,40.0,0.3832,0.5794,0.03738,3.0,2.0,12.0,1.0,0.6667,0.3556,0.0,0.02222,0.0,0.05556,0.07778,0.02222,0.1333,0.4778,1.5,0.5,7.0,4.0,3.0,0.1751,0.0,0.008469,0.2241,0.001358,0.1281,0.2035,0.1374,0.05623,0.2812,0.0,0.0,0.2285,0.02564,2.929,107.0,0.3458,0.6075,0.125,12.0,6.0,0.7727,3.0,1.227,1.0,0.362,0.2005,0.1618,1.0,71.0,1.042,2.868,1.849,0.7201,0.03738,1.0,11.0,71.0,74.0,1.042,0.25,0.01136,0.005682,36.0,9.757,3.068569e-13,0.0,2.948276,40.0,3.801828e-05,0.7103626,0.003888889,0.0,339.0,-4.3012497e-07,0.01349946,15.465199,1485.0,22247.201,435.36166,0.0,828.0,0.00068558956,820.60895,-9.683412,125.469574,380.83722,140.106201171875
Q1_ANZf1QXsNrY_3,74.0,0.2413,0.4895,0.2692,5.0,2.0,12.0,3.0,0.3906,0.5182,0.01619,0.008097,0.0,0.1012,0.06478,0.02834,0.2591,0.3198,1.333,0.4938,0.0,7.0,7.0,0.1602,0.0,0.01954,0.195,0.002683,0.1039,0.1602,0.1225,0.08669,0.2279,0.0,0.0369,0.4727,0.2666,0.003634,286.0,0.02797,0.5035,0.125,6.0,1.5,0.8704,2.0,0.3447,1.0,0.09115,0.0,0.0,0.0,45.0,1.098,1.059,9.555,2.443,0.02098,0.0,15.0,45.0,41.0,1.098,0.2871,0.01185,0.006272,68.0,9.682,1.3601562e-08,1894.0,2.3037608,2357.0,9.6109965e-05,0.4482616,0.012777778,815.0,1320.0,2.6441155e-06,0.0059697893,0.70205116,2128.0,31076.111,436.98804,31.25,2188.0,-0.00042488042,306.47116,-5.4636655,93.71499,379.43372,84.51355743408203
Q2_Uu-oRTRT6uQ_1,60.0,0.3466,0.3207,0.3327,3.0,2.0,12.0,1.0,0.3919,0.35,0.0125,0.01,0.015,0.035,0.0575,0.02,0.185,0.5275,1.333,0.5139,0.0,7.0,7.0,0.1229,0.0,0.01918,0.1923,0.02256,0.1169,0.1229,0.1447,0.08215,0.2641,0.005678,0.04652,0.5516,0.2109,0.06834,502.0,0.01793,0.2769,0.125,12.0,1.0,0.7521,3.0,0.5016,1.0,0.09375,0.2344,0.01289,3.0,48.0,1.116,1.141,13.31,7.071,0.007968,3.0,10.0,48.0,43.0,1.116,0.2698,0.03218,0.00137,52.0,8.627,4.7049635e-08,0.0,3.6942573,888.0,7.123001e-06,0.17100325,0.0075000003,28.0,162.0,-7.627202e-07,0.006965891,-0.13856561,820.0,31964.303,460.22705,0.0,821.0,0.0030567232,551.7289,-6.176314,88.701385,398.0111,128.04164123535156
Q4_V_jbWvQNh5c_1,31.0,0.2911,0.6962,0.01266,4.0,2.0,7.0,4.0,1.0,0.5455,0.05195,0.05195,0.0,0.1169,0.1558,0.06494,0.07792,0.2727,0.75,0.5479,7.0,4.0,3.0,0.1573,0.0,0.008763,0.2447,0.004041,0.115,0.2298,0.143,0.05808,0.4231,0.0,0.02077,0.1796,0.03134,0.1174,79.0,0.05063,0.3038,0.25,6.0,4.0,0.8095,2.0,1.241,1.0,0.1953,0.5052,0.0,0.0,40.0,1.125,1.073,2.634,0.5869,0.0,0.0,20.0,40.0,45.0,1.125,0.234,0.03191,0.01064,48.0,10.43,8.504174e-09,1170.0,2.994658,1431.0,-2.9653058e-05,0.5075567,0.003888889,843.0,2754.0,-9.702808e-07,0.00391301,0.42440203,914.0,17186.492,427.55515,31.25,915.0,0.00037319688,231.52592,-8.387377,155.27951,377.5323,101.30089569091795
Q1_3ahg_eQZhxs_1,68.0,0.261,0.51,0.2289,6.0,2.0,5.0,2.0,0.9545,0.385,0.004695,0.004695,0.0,0.03286,0.04695,0.04695,0.09859,0.4319,1.125,0.5189,0.0,7.0,7.0,0.158,0.0,0.02916,0.215,0.01912,0.1121,0.158,0.1151,0.07265,0.2213,0.0,0.0,0.5441,0.1951,0.07143,249.0,0.01606,0.6586,0.125,6.0,1.5,0.6944,2.0,0.4638,1.0,0.09375,1.857,0.523,0.0,41.0,1.341,1.745,8.303,1.433,0.02008,0.0,11.0,41.0,55.0,1.341,0.3426,0.05509,0.01358,64.0,12.38,2.2899049e-11,2146.0,3.3427742,2758.0,8.869088e-05,-0.086696625,0.011388888,2161.0,669.0,3.1947566e-06,0.016423836,4.899019,99.0,29986.518,439.651,0.0,2967.0,0.012942594,2725.438,-6.2138457,43.759647,388.53824,78.68950653076172
Q4_fOYX0uH8mSQ_0,36.0,0.2485,0.6727,0.07879,6.0,2.0,3.0,1.0,0.3077,0.5215,0.006135,0.006135,0.07362,0.05521,0.09816,0.04908,0.04294,0.3129,3.9,0.5123,3.0,9.0,6.0,0.1179,0.0,0.0107,0.2534,0.1119,0.06612,0.1046,0.1792,0.08445,0.1774,0.03675,0.118,0.5432,0.1808,0.6668,165.0,0.07879,0.5212,0.125,12.0,1.5,0.9756,3.0,-0.3382,1.0,0.1901,0.5729,0.0,0.0,40.0,1.1,1.107,3.301,0.9514,0.006061,0.0,15.0,40.0,44.0,1.1,0.2995,0.009662,0.0,64.0,13.41,5.3699566e-12,0.0,3.1365216,3609.0,1.6946586e-05,0.81256205,0.0013888888,1923.0,19.0,-5.172777e-07,0.0051919934,0.5659673,3194.0,22626.7,419.9777,0.0,3196.0,0.002753928,848.84485,-11.556048,144.47726,375.0363,184.5704345703125
Q3_BzqX-9TA-GY_0,22.0,0.0,0.6585,0.3415,2.0,1.0,12.0,3.0,0.3077,0.5897,0.05128,0.0,0.05128,0.02564,0.02564,0.07692,0.3333,0.2564,0.0,0.4595,7.0,0.0,7.0,0.1488,0.0,0.09143,0.18,0.08112,0.08039,0.1871,0.06296,0.1243,0.006116,0.0,0.0,0.5902,0.1216,0.3505,41.0,0.7317,0.6585,0.125,12.0,6.0,0.6,2.0,0.6497,1.0,0.487,0.6875,0.0,1.0,50.0,1.064,1.68,1.367,0.9436,0.02439,1.0,15.0,50.0,47.0,1.064,0.2,0.0,0.0,57.0,14.66,0.0,0.0,2.3912446,2372.0,0.00011632651,0.29033554,0.010555555,0.0,472.0,-2.6795646e-05,0.10687099,8.863918,742.0,3872.3782,445.6996,0.0,745.0,0.011282012,2093.2288,-6.9956026,54.367027,375.31522,139.0622100830078
Q4_Ie5koh4qvJc_21,52.0,0.1256,0.3564,0.5179,3.0,2.0,12.0,2.0,0.7593,0.3167,0.008333,0.06667,0.008333,0.025,0.06944,0.02778,0.15,0.4278,0.3182,0.4734,0.0,4.0,4.0,0.1232,0.0,0.0521,0.2186,0.04069,0.1102,0.09939,0.1569,0.0698,0.08966,0.009969,0.01569,0.4998,0.198,0.6415,390.0,0.04359,0.5051,0.125,12.0,1.5,0.6136,1.0,0.7519,1.0,0.1016,0.1042,0.0,0.0,43.0,1.075,1.345,5.613,2.668,0.02051,0.0,14.0,43.0,40.0,1.075,0.2707,0.01325,0.003155,75.0,9.038,2.6028764e-09,2709.0,3.855241,3796.0,2.8195436e-05,0.62039435,0.0052777776,6296.0,2801.0,1.955561e-07,0.007230835,0.77589244,2689.0,17947.334,421.10373,31.25,2654.0,0.0005109286,185.55103,-5.8918853,110.731834,375.08542,164.10379028320312
Q1_Ie5koh4qvJc_12,65.0,0.2073,0.6515,0.1412,3.0,2.0,12.0,2.0,0.6423,0.503,0.06946,0.008383,0.009581,0.09461,0.1114,0.02515,0.1473,0.3162,0.7414,0.5019,0.0,2.0,2.0,0.132,0.0,0.03593,0.1744,0.03557,0.1065,0.1015,0.1601,0.1,0.0119,3.953e-05,0.01097,0.9088,0.5796,1.584,878.0,0.09681,0.2506,0.125,12.0,0.25,1.0,1.0,1.246,1.0,0.07812,0.526,0.0,0.0,42.0,1.262,1.404,13.19,6.6,0.0877,0.0,12.0,42.0,53.0,1.262,0.2229,0.009967,0.004077,78.0,11.8,5.6438676e-10,6181.0,3.3768716,4322.0,-7.94706e-08,0.5037416,0.004722222,680.0,1692.0,7.4233856e-07,0.008761216,1.1729245,5030.0,31446.39,468.03677,0.0,5073.0,0.0057582445,1054.9364,-5.386293,60.41674,390.34158,104.80057525634766
Q4_jO2zX6Ul8GM_2,50.0,0.4023,0.454,0.1437,2.0,3.0,0.0,2.0,0.72,0.381,0.1488,0.005952,0.0,0.05357,0.1012,0.01786,0.1071,0.4762,0.6667,0.5245,0.0,7.0,7.0,0.1663,0.0,0.02255,0.1711,0.01132,0.09716,0.1663,0.2223,0.07474,0.363,0.0,0.0,0.3066,0.05018,0.04229,174.0,0.02299,0.3046,0.125,12.0,2.0,0.9737,4.0,0.6032,1.0,0.09896,0.5469,2.391,0.0,40.0,1.1,1.569,3.555,2.139,0.01149,0.0,20.0,40.0,44.0,1.1,0.3243,0.03604,0.0,57.0,11.48,0.0,13.0,3.9249132,2516.0,0.000103284074,0.7379905,0.0036111113,19.0,1705.0,-3.1250527e-06,0.047103066,16.870861,2431.0,17170.584,435.2379,21.16402,2432.0,0.003410484,421.67325,-9.414391,111.362015,375.1533,117.58648681640624
Q1_RaUSISlnhKw_1,77.0,0.2164,0.3736,0.41,3.0,2.0,12.0,1.0,0.3026,0.4032,0.0,0.02387,0.005305,0.06101,0.04244,0.03714,0.2016,0.4668,0.25,0.5013,0.0,7.0,7.0,0.1507,0.0,0.04222,0.1759,0.02581,0.111,0.1507,0.1068,0.08875,0.1418,0.0,0.0,0.6406,0.287,0.1134,439.0,0.01139,0.5854,0.125,6.0,0.75,0.6579,2.0,1.208,1.0,0.09635,0.151,0.1096,1.0,41.0,1.39,1.737,10.98,2.108,0.004556,1.0,11.0,41.0,57.0,1.39,0.3544,0.01729,0.007023,56.0,10.43,5.1633173e-09,2466.0,2.412121,350.0,-7.685146e-05,0.59437925,0.008055556,3112.0,3540.0,3.3295407e-06,0.009760238,1.3483988,1024.0,29283.035,437.5332,0.0,1026.0,0.0039515654,791.04114,-9.728829,127.9345,379.66553,93.97911834716795
Q4_Y1F0c3zgMJo_1,39.0,0.3212,0.5255,0.1533,2.0,3.0,12.0,2.0,0.4571,0.5303,0.01515,0.0,0.06061,0.05303,0.1288,0.01515,0.2652,0.3561,2.0,0.5,0.0,9.0,9.0,0.1517,0.0,0.01232,0.2276,0.07768,0.1132,0.07932,0.203,0.02401,0.3537,0.03682,0.0,0.3761,0.05623,0.8193,137.0,0.1022,0.5693,0.5,12.0,3.0,0.5,3.0,-0.1912,1.0,0.1432,0.2266,0.0,0.0,40.0,1.25,1.858,3.615,1.384,0.0,0.0,15.0,40.0,50.0,1.25,0.2704,0.06289,0.006289,64.0,12.25,3.0294938e-08,1743.0,3.1703224,1813.0,-5.809016e-05,0.93528086,0.004166667,1767.0,472.0,-2.0128157e-06,0.0055578556,0.43018317,95.0,24496.426,405.4927,31.25,95.0,0.000671573,118.96206,-19.091404,504.40118,375.00034,120.02833557128906
Q1_gSwv8hZGM-s_0,72.0,0.3491,0.4871,0.1638,4.0,2.0,5.0,3.0,0.9167,0.4263,0.01814,0.03628,0.004535,0.05442,0.09297,0.01361,0.1247,0.2925,0.7442,0.4965,0.0,7.0,7.0,0.15,0.0,0.02214,0.2233,0.003536,0.1113,0.15,0.1471,0.06376,0.3875,0.0,0.0,0.3964,0.1949,1.105,464.0,0.008621,0.3858,0.125,6.0,1.0,0.8889,1.0,0.5372,1.0,0.09635,0.1536,0.02174,0.0,46.0,1.122,1.073,11.6,2.824,0.1164,0.0,14.0,46.0,41.0,1.122,0.2315,0.004498,0.00173,66.0,9.0,0.0,0.0,2.2931807,2688.0,5.7262336e-05,0.57198197,0.0130555555,0.0,1160.0,-7.3076495e-07,0.019414466,33.494568,3556.0,30064.848,448.58383,0.0,3556.0,0.0043129264,517.282,-9.517802,141.17789,385.24213,90.73963165283205
Q4_DvIH5yUrboc_2,42.0,0.4054,0.5507,0.04392,5.0,3.0,12.0,3.0,0.7317,0.5424,0.01845,0.00738,0.0,0.1107,0.155,0.03321,0.1513,0.2952,1.294,0.5338,0.0,4.0,4.0,0.1657,0.0,0.00213,0.2652,0.0001556,0.1153,0.1586,0.172,0.04595,0.5319,0.0,0.0,0.2439,0.05905,0.003229,296.0,0.05743,0.4054,0.125,12.0,1.0,0.8144,1.0,1.013,1.0,0.0599,0.6927,0.0,0.0,46.0,1.239,1.347,7.445,3.229,0.003378,0.0,9.0,46.0,57.0,1.239,0.2531,0.01046,0.002092,53.0,11.69,2.4864237e-09,3493.0,1.7114888,1196.0,-0.00011149298,0.34391406,0.0069444445,2657.0,3107.0,5.2101973e-07,0.0035289298,1.833085,801.0,29971.66,418.12366,31.25,802.0,0.0002902214,139.22726,-14.29871,362.06403,376.7718,112.12094116210938
Q2_qlbazHayULg_7,43.0,0.8756,0.1244,0.0,2.0,3.0,0.0,4.0,0.462,0.6488,0.3854,0.09512,0.0,0.009756,0.0122,0.02195,0.178,0.1463,0.625,0.5,0.0,7.0,7.0,0.2102,0.0,0.02561,0.1653,0.0,0.107,0.2102,0.1198,0.06275,0.2491,0.0,0.0,0.3416,0.02123,0.1445,418.0,0.01914,0.1268,0.125,12.0,0.25,0.6412,1.0,1.085,1.0,0.04167,0.151,0.07248,0.0,43.0,1.075,1.062,8.362,3.276,0.3038,0.0,14.0,43.0,40.0,1.075,0.2587,0.004619,0.0,71.0,10.07,2.2934273e-10,960.0,1.0110443,998.0,2.9063141e-05,0.50362724,0.008611111,3650.0,87.0,4.4939938e-07,0.0046622744,0.6236704,163.0,19107.97,406.91238,0.0,164.0,0.0051233782,1202.0793,-9.589056,99.13979,375.0017,165.4063262939453
Q4_3TYeU9idRGI_0,47.0,0.2235,0.7294,0.04706,5.0,2.0,2.0,3.0,0.625,0.439,0.0,0.02439,0.0,0.122,0.09756,0.02439,0.09756,0.2195,0.8333,0.6098,7.0,2.0,5.0,0.1499,0.0,0.0272,0.2416,0.01858,0.1311,0.1572,0.09279,0.08779,0.09589,0.0,0.0,0.7174,0.3571,0.1203,85.0,0.6235,0.3882,0.125,12.0,8.0,0.4828,1.0,-1.49,1.0,0.4115,0.8932,0.9687,0.0,51.0,1.039,1.618,1.719,0.8222,0.01176,0.0,22.0,51.0,53.0,1.039,0.3636,0.0,0.0,54.0,12.27,0.0,0.0,2.659047,3655.0,3.3413735e-06,0.84080994,0.007222222,0.0,2415.0,-1.3386295e-05,0.09291127,10.227648,4551.0,16291.156,459.5747,0.0,4554.0,0.0055096904,1642.4979,-7.6194263,69.84644,385.64465,107.63371276855467
Q2_ivCNV47tsRw_2,73.0,0.1953,0.4016,0.4031,3.0,2.0,12.0,2.0,0.6,0.4589,0.02004,0.006012,0.004008,0.08818,0.07415,0.01202,0.1804,0.3066,1.027,0.4785,0.0,7.0,7.0,0.1664,0.0,0.01929,0.2056,0.009485,0.1009,0.1664,0.1068,0.09228,0.1732,0.0,0.02523,0.5962,0.3185,0.6192,645.0,0.006202,0.2217,0.125,12.0,0.25,0.4821,1.0,1.399,1.0,0.05208,0.2318,0.2012,0.0,42.0,1.119,1.199,17.43,9.215,0.2047,0.0,14.0,42.0,47.0,1.119,0.2478,0.02528,0.001896,63.0,6.426,3.6023547e-08,1586.0,2.6116865,1114.0,-5.2888587e-05,0.29612124,0.006388889,1192.0,276.0,1.6056221e-07,0.0068455506,1.23969,302.0,21764.318,419.53214,0.0,696.0,0.006695799,619.76575,-8.423451,95.446365,375.85498,125.22825622558594
Q1_e838BE_MH6s_2,74.0,0.3138,0.3842,0.3021,5.0,2.0,12.0,1.0,0.4643,0.3636,0.006734,0.0303,0.0202,0.02357,0.05051,0.0202,0.1886,0.3906,1.133,0.4678,0.0,5.0,5.0,0.1206,0.0,0.05198,0.1721,0.02606,0.1206,0.1158,0.1238,0.08786,0.1626,0.0001446,0.009299,0.5781,0.2858,1.562,341.0,0.008798,0.5543,0.125,6.0,0.75,0.7097,2.0,1.286,1.0,0.08333,0.1484,0.04134,0.0,49.0,1.49,1.669,11.37,3.235,0.0176,0.0,12.0,49.0,73.0,1.49,0.3164,0.02805,0.004382,51.0,8.358,1.4305132e-08,2114.0,3.2084913,2618.0,-1.2484702e-05,0.60255086,0.012777778,1280.0,106.0,1.2807815e-06,0.008728617,0.67677355,1678.0,21386.002,418.70615,0.0,2703.0,0.008759109,693.9856,-9.8746395,133.08577,381.94165,144.0030059814453
Q3_pbVGv_g4n50_0,29.0,0.0,0.2738,0.7262,3.0,2.0,4.0,3.0,0.75,0.5526,0.01316,0.01316,0.0,0.07895,0.09211,0.07895,0.07895,0.2237,0.6667,0.6133,2.0,3.0,1.0,0.1319,0.0,0.06835,0.2017,0.007029,0.124,0.09504,0.09998,0.1218,0.1679,0.0,0.0,0.5371,0.3578,2.954,84.0,0.25,0.4762,0.25,12.0,4.0,0.5455,3.0,0.2243,1.0,0.2214,1.492,0.6832,2.0,80.0,2.0,1.037,2.1,0.8614,0.0119,2.0,9.0,80.0,40.0,2.0,0.1402,0.0,0.0,60.0,14.77,3.724473e-11,3959.0,1.9485786,1359.0,7.902547e-06,1.6781292,0.015833333,2446.0,3181.0,-1.8710638e-07,0.014015631,0.89310694,3835.0,1589.8932,423.85547,33.05785,3837.0,0.0018321185,173.07231,-8.796642,185.58376,377.14993,79.8887710571289
